gpa,sat_score,family_income,extracurriculars,leadership,volunteer_hours,essay_score,recommendation_strength,region,first_gen,eligibility_score,eligible,wassce_score,admitted
3.864025732382427,1181,16419.45,4,0,99,15.715649732541008,4,Urban,0,97.15365005,1,405,1
3.0711080299481237,1199,14981.04,3,0,78,5.979076890936086,5,Rural,0,84.58206480242316,1,562,0
2.9719924506773108,1091,16346.11,2,0,223,10.806700931265775,1,Urban,1,97.17867253562348,1,515,1
2.3956276321907923,1304,8087.26,0,0,170,9.395274115707888,1,Urban,1,100,1,448,1
3.376234005647456,1273,13112.95,4,1,21,11.418582301180786,5,Rural,0,100,1,461,0
3.182459320788616,1114,1009.77,2,0,118,6.779569175361525,1,Rural,0,99.48029530705143,1,360,0
3.5387963207523163,1446,7489.33,1,0,221,0,5,Rural,1,100,1,366,1
4.094216650516383,827,7155.64,2,1,244,6.712327492567857,4,Urban,0,81.11438784,1,561,0
3.8725931015046675,1021,5543.85,0,0,121,5.6224736218748905,5,Rural,1,100,1,399,1
2.759548531101057,837,2217.77,2,0,106,16.20811543137391,4,Urban,1,66.62306201959174,0,544,0
3.3508107581338087,1464,15232.63,5,0,119,4.216969733286918,3,Urban,0,87.50776260879633,1,316,1
2.870770414779173,1547,10114.81,5,0,206,4.2684608234205665,4,Urban,0,97.69930415600489,1,465,0
3.011037806,1546,14745.27,4,0,164,13.457452316269785,5,Urban,0,100,1,349,0
3.9433508046755974,1212,7548.12,2,1,21,5.2056565030311415,3,Rural,0,98.24383933265918,1,435,0
3.598735153377117,1087,13445.74,3,0,161,7.458934888,2,Rural,0,72.98089486420218,1,422,0
3.636274272,1021,4681,5,0,117,12.031198221614801,1,Urban,0,96.30540822229975,1,358,0
2.9310703440434316,1517,18047.94,1,0,265,5.149213915075743,2,Urban,0,96.69973791946258,1,418,1
3.195888337328953,1197,9596.51,0,1,294,11.670826489723057,1,Urban,0,94.68663686600259,1,366,0
3.422018856151491,1569,998.11,3,0,228,14.031363016986376,4,Urban,0,100,1,576,1
2.9462595039960564,1448,3474.29,1,0,213,2.877925841754159,5,Rural,1,98.73415151577122,1,339,1
3.1427065841070787,1183,9184.34,5,0,207,4.556020428239834,5,Rural,0,98.0981995,1,561,0
3.1256502436479447,1474,9283.14,1,0,143,7.924886888320536,3,Rural,0,100,1,475,0
2.717136035161191,834,2227.28,2,0,111,13.752023229344786,4,Urban,1,74.09251075,0,531,0
2.747903324562972,1337,20135.86,5,0,279,10.929695921693947,1,Urban,1,99.29231391383189,1,369,0
2.656651471722678,1333,9128.45,3,0,27,0,1,Rural,0,95.16005748714666,1,423,0
3.1355467535647086,1515,8908.14,2,1,220,0.057259308153700506,5,Rural,1,96.20857689,1,393,0
3.6778851804017174,1150,7095.13,2,1,298,2.8720933405414675,1,Urban,0,91.88359079,1,489,1
2.5811117237720875,1081,3917.65,0,0,68,7.148334965161913,4,Urban,0,83.10178684881937,1,401,0
2.7059770500914606,794,20584.8,0,0,237,8.303221682877052,3,Urban,0,34.80660606261594,0,357,1
3.2083460157542976,1102,9845.61,3,0,257,5.758683628,5,Rural,0,100,1,466,1
3.5265235308506075,1333,990.59,3,0,11,3.947559624927543,2,Urban,1,100,1,460,1
2.7876511276162743,1086,6746.13,5,0,89,6.7362593203044545,3,Urban,1,96.42160354760087,1,494,0
2.9544200558821396,810,1003.11,3,0,242,2.967102408985988,5,Rural,1,92.1187656,1,350,0
3.061711550069062,870,14047.32,4,0,17,3.120101043431986,4,Urban,0,59.75736440392242,0,528,1
3.3234814086795565,1026,20102.16,0,1,76,5.735212521160779,5,Urban,1,84.94415626266304,1,432,0
3.162730396775855,1468,10295.26,3,1,276,6.632172413063282,4,Urban,1,100,1,301,1
3.4122756252505417,938,6755.91,5,0,292,4.3670296239697315,5,Rural,0,100,1,503,0
2.6403214162550652,914,10819.68,5,0,268,0,4,Rural,1,76.61182459095467,1,542,0
3.413679010831692,1084,18583.23,0,1,185,14.366751487198876,1,Urban,0,88.07120504427655,1,529,0
3.2343909618080016,1045,993.33,0,0,283,0,4,Rural,0,97.67398597722028,1,545,0
2.845646813,852,10327.23,3,0,100,7.9127321185743655,3,Urban,0,42.46990204584013,0,566,0
2.8482269836959526,1019,14512.26,5,0,109,8.897008623146734,1,Urban,0,65.63322338922997,0,471,0
2.900022097362859,1475,14887.62,5,0,189,9.205276447026916,5,Urban,1,96.45860129669589,1,532,1
3.1556866939397503,1125,2277.48,0,1,218,0,1,Urban,0,93.30795728564037,1,364,0
3.003449071797854,1479,7830.25,3,0,132,6.480069924093891,1,Urban,0,97.43048792397175,1,308,0
3.4301964038132957,1444,15939.06,4,0,234,6.777758665922118,4,Rural,1,100,1,341,0
4.042193296361803,1549,5714.48,1,0,41,4.074073988842166,2,Rural,1,96.19971302181062,1,409,0
3.1060954321696865,860,21530.99,1,1,206,4.9379445644182836,5,Urban,0,68.51796975503592,0,441,1
3.2424688581635084,1262,14852.26,0,1,272,10.709606371800485,5,Rural,1,100,1,473,0
3.3435086322270835,1367,12046.02,3,1,293,1.0330872812982985,4,Urban,1,100,1,367,0
3.6708305472055383,1320,14383.18,5,1,193,9.482305738116484,4,Urban,1,97.50556877863072,1,350,1
2.929860806117344,915,12845.36,2,1,228,14.089537164753226,3,Urban,0,66.48289028629809,0,558,0
3.007703845482954,1335,16784.63,5,1,66,6.262191458174884,5,Urban,1,100,1,467,0
3.3966688875654976,1080,6073.79,2,1,271,4.210109490052811,1,Rural,0,91.55154649754414,1,299,0
3.266084072912312,825,19056.28,0,1,99,1.7222152637112806,4,Urban,0,46.622115664375265,0,546,0
2.957823692307191,1424,5049.07,1,0,218,8.408701497492746,2,Rural,0,97.78440028124936,1,431,0
3.364971675640461,863,7614.19,4,0,267,10.277629420233819,4,Urban,0,79.21845991738802,1,342,1
3.1021933658489265,1131,2271.34,0,1,216,0,1,Urban,0,84.31630344,1,360,0
3.509283261592599,1033,4447.91,1,1,81,5.243409261641091,4,Urban,0,100,1,452,0
3.2930839829689087,1549,10319.96,4,0,85,3.3253573041200104,2,Rural,0,100,1,357,1
3.2187074051417417,833,14455.67,4,1,172,3.210404697670511,4,Urban,0,73.92479916085071,0,540,0
3.2375318860212308,840,6814.09,5,0,116,0.40801289702868626,1,Urban,1,62.44733139423538,0,400,1
2.8911388205634867,853,16582.29,3,1,98,9.780587105629948,2,Urban,0,46.76926393,0,294,1
3.3059706271084655,953,11711.85,4,0,219,0,5,Urban,0,76.13890322675087,0,576,1
3.2948653571451607,887,12199.1,2,1,280,6.537938351130991,3,Urban,1,62.76601819049094,0,343,1
2.91524408,1142,10728.66,0,0,33,7.289575286873363,1,Rural,0,92.77632069126176,1,442,0
3.1386645352211087,1378,12049.16,3,1,292,6.627547642854809,4,Urban,1,90.87755839184116,1,359,0
2.9646995177734508,1350,10643.2,0,0,165,11.373203776474142,3,Rural,0,100,1,319,0
3.3180170011069046,852,4185.19,5,0,75,8.666232046177864,2,Urban,0,58.12156979372825,0,532,1
2.9764121092506524,1439,3481.41,1,0,213,5.1617553925946815,5,Rural,1,100,1,342,1
2.919891367148091,884,2051.59,5,1,17,3.0953875255245573,3,Rural,0,91.16733412847171,1,560,0
2.819016327932778,1218,10532.39,0,0,63,7.569302597879996,3,Urban,0,97.85565602,1,566,0
3.3913232426815183,1211,6295.86,3,0,21,5.8289817568848274,1,Urban,0,97.05940601834355,1,461,1
2.7795195400198804,856,10317.31,3,0,99,10.531043264236963,3,Urban,0,62.86680031628036,0,566,0
3.030604951787951,1463,7894.48,2,0,230,0.5227075850614109,1,Urban,1,89.09493423,1,457,0
3.136519864,1081,9196.97,1,1,157,6.1024971064611035,1,Urban,0,85.52809514051317,1,492,0
2.949938786342469,1343,16775.06,5,1,72,7.755615771129805,5,Urban,1,95.57586415147193,1,475,0
2.2831379118739936,1444,12373.97,4,1,100,12.573347473010744,1,Rural,1,98.22915677829603,1,520,1
2.896429003247561,1009,4522.44,2,0,38,4.440385380154188,5,Rural,0,92.69533776715676,1,353,0
3.5428339484886884,1511,5026.1,1,0,143,8.692398295045317,1,Urban,1,95.38643050589327,1,503,0
2.740200659781852,1300,6996.75,2,1,114,22.075841126982013,2,Rural,0,100,1,357,0
3.2052094073672115,886,14013.28,4,0,58,2.296051358841588,5,Rural,1,87.04601174357133,1,579,0
3.8642850123724855,1596,10455.86,3,0,22,7.403247563,1,Rural,0,100,1,562,1
4.026137317,1213,9426.62,3,1,17,3.9111384819110766,2,Urban,0,100,1,467,0
3.3884029546914407,1031,4443.96,1,1,85,0,4,Urban,0,96.91191885482063,1,435,0
3.5230113356509736,1560,1004.93,5,0,122,3.586346195479324,4,Urban,1,100,1,450,0
2.6262399201755726,830,11278.61,5,0,105,7.379990684,1,Urban,0,29.584076682619838,0,341,1
3.248236185851348,1034,8826.72,0,0,101,6.530877221119439,5,Urban,1,80.72704416835069,1,428,0
3.3077918449186434,1346,11516.64,1,1,248,0.8494342907653785,3,Urban,0,97.72250937214632,1,415,0
3.290248736109014,1353,12285.16,0,0,211,5.052821306873647,3,Urban,0,97.40095139602187,1,570,1
3.221189178886185,1113,15375.54,3,0,102,8.818747169239881,1,Urban,0,82.65824183,1,411,1
4.115997066664148,1184,7608.15,3,0,203,7.931742242007238,4,Rural,0,100,1,346,1
2.300212784406185,1123,7218.21,2,0,44,10.152271719646027,5,Rural,0,91.63293611313036,1,358,0
2.863351027328458,1091,998.55,4,1,137,3.6518701,4,Urban,1,97.21488461180765,1,342,0
3.6264906257636604,1292,13782.21,2,0,63,0.5553808508963445,5,Urban,1,100,1,561,1
3.1305578883147827,1544,14613.79,0,1,94,2.187108624496026,2,Rural,1,100,1,576,0
2.789850780129772,1295,20237.31,1,0,146,8.177015672510217,2,Urban,0,100,1,395,1
3.245003421938689,1086,6071.91,2,1,282,0,1,Rural,0,82.66276548082939,1,301,0
3.191384129573463,1176,14905.93,0,0,221,0,3,Urban,1,90.74372275805348,1,382,1
3.218123577104603,1108,994.02,2,0,115,8.684105428690303,1,Rural,0,86.25334219397347,1,372,0
3.2275707518508483,814,7275.9,1,0,161,4.447309539038911,2,Urban,1,40.78497324,0,563,1
4.027498911930004,818,12640.72,4,0,9,4.504028206,2,Urban,0,66.48911067588024,0,358,0
3.3478085320762223,1430,7472.87,1,0,221,0.7155260700002328,5,Rural,1,94.56935129974799,1,366,1
3.3282271235371614,1166,18312.94,5,0,26,0,1,Urban,1,86.52204999550483,1,401,0
3.6755072002294726,1461,9040.46,1,0,181,0,2,Urban,0,100,1,555,1
3.244046530173383,884,17922.49,3,0,43,0,3,Rural,0,63.21934303093497,0,442,0
3.3853234434969846,1457,15860.45,3,0,228,13.036807835535145,5,Urban,0,96.0048612,1,422,1
3.357364668059469,1312,6981.13,4,1,118,8.350168208763284,3,Urban,0,100,1,405,0
3.1573936753766483,919,10980.51,5,1,201,13.714016926700518,3,Urban,1,84.67492525096846,1,445,0
3.713621130000512,1258,10710.21,0,1,71,0.058477424,3,Urban,0,100,1,441,1
2.4526710881533376,1480,13466.22,5,0,159,16.141090936690734,4,Rural,0,100,1,496,1
3.373411665883758,1498,14516.31,3,0,239,0.9631498325926291,1,Urban,1,96.29363413257416,1,534,1
2.9309191028599124,832,6615.65,5,1,81,7.4043731564949535,4,Urban,0,66.91634032318898,0,537,0
4.032077472395268,1215,9424.84,3,1,6,11.675424142211995,2,Urban,0,96.52104859185705,1,460,0
3.020378933222241,855,10859.66,1,0,243,5.094652815337301,4,Urban,1,66.47046140163194,0,508,0
3.053038936222921,1527,11046.76,4,1,211,6.8043499064284765,2,Urban,0,98.85232843110994,1,432,0
2.931232972324153,844,10312.86,3,0,100,0,3,Urban,0,55.970871538686794,0,570,0
2.491469117821757,1443,1004.96,4,0,66,6.042160426414757,3,Rural,0,100,1,458,1
3.2545385858453093,963,15157.22,1,0,67,11.643489667942958,1,Urban,1,59.87918748,0,575,1
2.9582558340578475,1005,19098.14,2,1,10,11.193804401584886,3,Urban,0,63.729149025776636,0,517,1
3.2716942617012164,1270,8390.78,0,0,51,14.449648246448294,5,Rural,1,99.30737802349145,1,387,1
3.8019660805247875,1562,7939.13,4,0,32,14.130913734271207,2,Urban,0,100,1,469,0
3.124084355785923,1123,11149.28,5,0,173,7.5726921235214855,2,Urban,1,98.91516933451908,1,329,0
3.4247605572063473,1371,14182.84,0,1,248,0,5,Rural,0,100,1,539,0
3.1025571336409437,1488,15823.98,2,0,293,11.43373761712239,3,Urban,0,94.17439905830814,1,494,0
3.0144810958388497,856,10864.95,1,0,227,14.778310025822982,4,Urban,1,65.26402641680262,0,506,0
2.7333177641139437,929,1008.69,0,1,185,7.7756046166941175,2,Rural,1,100,1,374,1
3.604984027223499,810,6874.46,3,0,220,6.473835994481135,4,Urban,1,90.35013348240005,1,421,1
3.063708305367035,955,11397.15,5,0,258,0.8190814606725629,2,Rural,1,73.19113916,1,462,0
3.0942100406830586,1138,11152.86,5,0,166,8.103308618945622,2,Urban,1,100,1,330,0
3.593524690838841,932,6755.84,5,0,302,10.175284040211892,5,Rural,0,100,1,500,0
3.260366694,1344,10642.83,0,0,166,13.296177268499278,3,Rural,0,100,1,300,0
3.527823274687184,1349,16483.79,4,0,153,1.379671410576661,3,Rural,1,98.39471836786053,1,490,1
3.008055941918949,878,9294.86,4,1,6,0,3,Rural,1,72.17579181874758,0,594,0
3.3900942261446074,1272,9788.4,3,1,34,5.556808580207493,3,Urban,0,98.33097075520054,1,503,0
2.8006206633529978,813,14635.48,2,1,162,0,5,Urban,0,52.178040660409465,0,543,0
2.6093685846734838,990,12414.78,0,0,234,0,4,Urban,0,58.484065619102445,0,534,0
3.121368857595665,1389,2529.89,5,1,121,9.724773488,1,Rural,0,99.94547662208063,1,520,0
3.2295644335836915,1068,17543.7,4,0,73,0,2,Urban,0,77.04781541304874,1,393,0
3.2134192814438585,1120,9481.22,1,0,16,16.73490742818944,1,Urban,1,92.54262686633105,1,422,1
3.015186661997382,1484,7823.38,3,0,131,0,1,Urban,0,100,1,313,0
3.5587413133868377,1029,4678.27,5,0,118,12.290964431361722,1,Urban,0,94.77958124213453,1,354,0
3.668989741325795,1472,10249.81,5,0,196,9.638959411526304,1,Rural,0,100,1,572,1
3.3751332365711506,889,17926.57,3,0,53,0,3,Rural,0,61.930175305921374,0,434,0
2.8119231667754976,839,6629.81,5,1,73,3.9138259549947905,4,Urban,0,72.50689476113476,0,538,0
2.912004859327662,1398,7288.01,3,0,22,0,4,Urban,0,98.40288578123348,1,414,0
3.5247077546055112,1440,6205.22,0,0,62,0,4,Urban,0,97.33097462745775,1,328,1
3.300687917617962,1498,3324.61,2,1,12,5.627279118888616,2,Urban,1,100,1,539,0
3.709407309585432,1259,12769.61,0,0,89,0,1,Urban,1,99.70063831124838,1,357,1
3.885420599061341,1177,7454.35,2,1,173,0,5,Rural,0,100,1,358,0
3.2628670464967673,1294,12590.42,0,0,280,4.842888143780769,4,Rural,0,100,1,578,0
3.2344631769114818,1518,18049.85,1,0,271,0,2,Urban,0,96.20567930669083,1,427,1
3.092639281956891,1032,8821.54,0,0,103,3.8051096399855457,5,Urban,1,84.48560046049089,1,423,0
3.007069885678173,1005,3437.32,3,0,283,7.505377771984226,1,Urban,0,78.81453386,1,592,1
3.5469589631569223,1393,11883.65,5,1,261,0,5,Rural,1,100,1,471,1
3.4210758788125784,1418,1755.87,3,1,98,12.221234080207465,4,Rural,1,97.81625182156272,1,487,0
3.189204021644046,1101,11486.18,4,0,142,7.598220072999625,5,Rural,0,93.18328722774555,1,386,0
3.173622079167361,1450,3473.85,1,0,210,7.088475050283052,5,Rural,1,96.47808057838883,1,338,1
3.5347041672777983,1043,14826.64,3,1,62,7.172634023730102,5,Urban,1,100,1,404,0
2.2511437738208517,819,12110.9,2,0,98,0,3,Rural,0,52.32157927111423,0,544,0
3.288432346579965,1122,2280.8,0,1,213,0,1,Urban,0,93.70394534747172,1,357,0
3.391979854778941,1209,12294.1,3,0,259,4.010705379185692,4,Rural,0,99.30999492081601,1,416,0
2.848158608615128,838,2223.8,2,0,113,1.8344221326401904,4,Urban,1,71.50165478,0,537,0
3.5353430866486413,1467,15232.14,5,0,113,10.95143704266442,3,Urban,0,100,1,320,1
3.404906843,1569,1000.85,3,0,222,14.409527052791411,4,Urban,0,94.20132156,1,585,1
3.8606852648451793,1556,7936.28,4,0,21,10.10612322342898,2,Urban,0,100,1,475,0
2.8738382580128405,1415,5039.48,1,0,213,5.650206335477169,2,Rural,0,98.04725175767568,1,430,0
4.104752081410976,1016,5527.11,0,0,125,0,5,Rural,1,92.96148567033244,1,405,1
3.831475629389181,933,13196.13,3,0,46,13.706870791462093,1,Rural,0,69.24035628,0,535,1
3.5444620925800647,1468,7886.75,3,0,169,0.011487008510135066,2,Urban,1,100,1,450,0
3.302553617002001,921,15906.02,5,0,239,0,1,Urban,0,77.30241310708767,0,453,0
3.281131605,1080,8459.97,3,1,277,5.030119461820718,5,Rural,0,100,1,407,0
2.981755173816562,1032,21238.71,1,1,79,1.0552622145014565,5,Urban,0,65.21405487762665,0,454,0
2.752499234004644,1372,8820.32,0,0,155,0.586246181,3,Urban,1,97.08366633439938,1,590,1
3.398962694555146,1537,12529.76,5,0,48,0,3,Rural,1,99.26752475141792,1,418,1
3.5744496665400245,1041,14820.6,3,1,61,10.40210371441885,5,Urban,1,100,1,393,0
3.7208618419059087,1524,17800.34,1,0,281,5.050253429324143,1,Urban,0,100,1,461,0
2.9561322510213888,855,10327.27,3,0,98,4.1756209581334955,3,Urban,0,42.12944444187242,0,563,0
2.8925302404227864,836,2221.7,2,0,104,6.694624558193336,4,Urban,1,67.39646665143123,0,539,0
3.009802677,1168,11565.54,4,1,219,1.7398491638518094,2,Rural,1,100,1,573,0
2.645659478672661,1079,3914.4,0,0,70,6.817652535,4,Urban,0,84.51044613,1,398,0
2.9622462311363877,1013,19112.24,2,1,19,10.556157890577476,3,Urban,0,59.75376379459112,0,516,1
2.9456258687983965,849,6807.57,5,0,125,7.189726116922367,1,Urban,1,70.18173888498444,0,399,1
3.2592347807345754,1579,14402.99,5,0,133,8.092745958896005,3,Urban,1,100,1,335,0
3.2711050357815217,830,19062.28,0,1,110,10.307394837053033,4,Urban,0,53.83322543221954,0,552,0
3.2004023156594266,1555,1002.77,2,1,93,16.047492767577562,4,Urban,0,100,1,478,1
3.777331301870546,1170,5556.86,2,0,253,3.4671042053756578,3,Rural,0,100,1,491,1
3.416912796347921,920,10981.3,5,1,199,4.755212909194901,3,Urban,1,91.30947939488642,1,440,0
3.4858204577477085,962,8222.44,5,0,262,12.417467929168582,1,Rural,1,83.94898691254598,1,395,1
2.857228443,1063,2561.15,4,0,63,0.025915764,4,Urban,0,81.53178860491411,1,592,0
3.162624432152489,823,14598.58,2,1,285,5.748911069305256,2,Rural,0,68.97573184339052,0,405,0
3.0267890501626242,1120,9568.88,5,0,4,7.645241101206916,4,Urban,0,90.11958126562396,1,436,0
4.036552336937618,928,13186.26,3,0,45,13.449290676560768,1,Rural,0,78.13536398340497,0,532,1
3.489641603,1435,7473.21,1,0,219,10.95119317411039,5,Rural,1,96.84484434,1,366,1
3.293235135728505,1161,9794.87,1,0,78,6.610457492993101,4,Rural,0,100,1,502,1
3.1091546385414133,809,14948.37,3,0,187,1.7944948356512063,1,Urban,1,47.109015595070495,0,577,1
3.543522214089647,1434,1849.42,1,0,7,0.0344632,5,Rural,1,97.01476983673764,1,538,1
2.7882785426262866,1579,14711.17,4,1,99,5.523141893809387,2,Urban,0,100,1,352,1
2.8719044514270964,1392,11231.13,3,0,78,1.867787004717484,2,Urban,0,93.81310129590085,1,309,1
3.9919120427108874,931,13192.76,3,0,55,1.0941208537683167,1,Rural,0,74.42270319653443,0,531,1
3.6527884167162865,1427,12609.65,0,1,142,3.0490238770220133,1,Urban,1,98.59656948863818,1,504,0
3.2415526307065323,1080,6074.47,2,1,282,0,1,Rural,0,99.55039409354757,1,309,0
3.5321550513047475,1260,12747.63,0,0,101,16.147944866585632,1,Urban,1,100,1,363,1
3.3177456959745726,1181,14891.51,0,0,224,3.2988777993880056,3,Urban,1,87.15703027696655,1,391,1
3.536720609353184,964,15468.41,2,0,226,4.814403406891245,2,Urban,0,69.82619826745963,0,317,1
3.9343532363674116,1544,12464.61,1,0,261,9.876433589778394,3,Rural,1,100,1,368,1
2.7537161236058347,1408,7063.82,5,1,4,4.985449941626001,4,Rural,1,99.11604604,1,319,0
2.551024609325225,959,13662.36,0,0,106,1.1754195599573594,3,Urban,0,48.76638497174468,0,344,0
2.437823516360884,1465,6092.88,2,0,119,14.08858973551269,5,Urban,1,100,1,369,1
3.203565504959746,1181,14315.86,0,0,261,12.512215083702895,2,Rural,1,90.97997139502118,1,318,1
3.4599588489790483,1094,13444.46,3,0,163,12.570609318134185,2,Rural,0,78.23189269596428,1,429,0
3.3298853210924535,889,17922.37,3,0,50,0,3,Rural,0,55.64748622171409,0,441,0
3.474353784498368,1084,8459.2,3,1,278,3.248184504763302,5,Rural,0,98.79649293887981,1,406,0
3.1344688113882064,1172,7260.18,1,0,187,1.4294066938321053,5,Urban,0,92.45776976055059,1,403,1
2.896754982173765,1041,11450.37,1,1,106,12.34500990280755,1,Rural,0,76.5215197,0,567,1
3.0096895775578587,1042,8819.9,0,0,98,3.7697368198211323,5,Urban,1,78.76865279,1,425,0
3.333545989657509,992,7043.11,2,0,48,0,3,Rural,1,73.81587837439456,0,450,0
2.9040258025271726,1126,15097.83,0,1,71,2.4627758111996654,3,Urban,0,81.82304669238322,1,349,0
3.2080679095333604,1552,9516.78,5,0,181,9.724904789066885,2,Urban,0,93.42551650497342,1,521,1
2.7162315645430537,1383,8828.33,0,0,159,1.0764702650294593,3,Urban,1,99.66467899141776,1,591,1
3.343600174727852,835,11979.05,2,0,113,2.7881064420357626,2,Rural,1,63.23314418272422,0,333,0
3.3362920750183425,939,4898.03,0,0,84,9.248544390831974,4,Urban,1,82.78673114987033,1,351,1
3.410684842102336,1028,4454.38,1,1,92,7.697689339359509,4,Urban,0,95.74426638527491,1,456,0
3.328226234425706,805,7270.27,1,0,154,8.097834788400423,2,Urban,1,55.04449815,0,569,1
3.482733627,1248,7604.28,2,0,85,6.765664388978003,5,Rural,0,100,1,429,1
2.6619479153810257,1309,6985.17,2,1,117,2.089098204729755,2,Rural,0,94.03476533300831,1,360,0
3.4392673313477977,920,7334.01,0,1,152,2.363659658939542,1,Urban,0,76.05327646717507,0,342,1
4.056718420946178,931,13195.61,3,0,51,3.0402720396393694,1,Rural,0,70.94825061388539,0,527,1
3.0112255534312733,946,4443.5,1,0,185,0,5,Urban,1,76.94323007,1,423,0
3.1879755496288817,851,7397.16,4,0,156,7.678979275799152,4,Rural,1,80.65330785,1,512,0
3.247727569187537,1525,25718.11,3,0,0,13.184431341474532,4,Urban,1,100,1,353,1
2.869089148234743,1217,10540.09,0,0,58,0,3,Urban,0,94.87787228511674,1,565,0
3.0441558457865363,842,1004.06,3,0,17,0,2,Urban,0,66.95199165083315,1,484,0
3.816548931706068,1543,6484.1,0,0,179,9.036478085067866,4,Rural,0,93.88990925204861,1,481,0
2.461378873245409,894,7629.39,3,0,18,10.241790823714192,5,Urban,0,65.71000440430976,0,527,1
2.693057786944215,1292,10922.35,3,0,27,0,4,Urban,0,100,1,574,1
3.2362001298352823,1105,11482.9,4,0,137,9.439876783,5,Rural,0,92.08406851668745,1,399,0
2.440918312419398,1302,4068.51,3,0,205,0,4,Urban,1,100,1,485,0
3.3101811716526055,1391,7925.46,2,0,157,1.9537743463695616,3,Urban,1,97.89315249286271,1,311,0
2.846134868491336,1226,9888,1,1,172,10.422984453098838,3,Urban,0,100,1,510,1
3.691321982039599,1126,16637.82,5,0,78,5.166611431903565,1,Urban,0,96.71921069271097,1,548,0
2.826066631492999,1306,10812.67,2,0,28,2.7336975196232647,4,Urban,1,89.81075713844862,1,487,1
2.8311850087160972,973,10749.34,5,0,106,0,3,Rural,1,90.28363764360887,1,517,1
3.3611619787861473,1286,2213.98,2,0,205,6.9892208306642605,5,Rural,0,100,1,441,0
3.1357739969333633,1345,10648.92,0,0,163,7.174497811654558,3,Rural,0,94.09353491476755,1,309,0
2.764003629049819,1355,5586.78,2,1,61,1.7012322209285382,5,Urban,1,97.81630197076436,1,517,0
2.8886633770076258,843,6613.51,5,1,81,4.507597239650492,4,Urban,0,69.59285480530826,0,541,0
3.597939192204721,1441,6196.02,0,0,60,10.91699259170449,4,Urban,0,100,1,339,1
2.9346440143865604,938,15625.6,5,0,186,6.939611416682796,4,Urban,0,78.54497323899528,1,352,0
3.601587527,992,15828.76,3,0,25,9.094780311732155,5,Rural,1,93.56152821074713,1,473,0
3.054651639044885,1532,995.86,4,0,251,15.336731296375891,4,Urban,0,93.35319171168378,1,434,0
3.2336598354482144,999,16075.6,2,1,176,7.452573550134006,2,Urban,1,87.59301377660226,1,553,0
3.4703621837015204,1297,12598.73,0,0,274,2.0546876835561454,4,Rural,0,100,1,584,0
3.724363831510079,1392,1001.13,3,0,27,15.465612931272123,3,Urban,1,100,1,589,1
3.0441334856687714,1366,17841.02,2,0,296,8.759382862528982,2,Urban,0,98.17117137561219,1,382,1
3.3642417787112464,1483,6281.41,3,1,22,14.690463110595575,1,Urban,0,100,1,473,0
3.2670109209195695,945,5318.28,3,1,112,5.546945380345599,4,Urban,0,85.56384454679737,1,552,1
3.3288323539198115,1425,11883.11,5,1,87,9.018402321617007,3,Urban,1,99.72491358725529,1,521,1
2.325394315975702,1117,3448.5,3,0,273,9.585835918136235,3,Rural,1,97.73607048644436,1,375,0
3.689874476,1577,13523.39,0,0,149,3.6403220730752186,2,Urban,0,81.57278146119108,1,332,0
3.6477176528492388,1450,7894.81,3,0,173,0,2,Urban,1,100,1,458,0
2.9779682622784227,1466,7954.02,1,0,75,17.143513187515232,2,Rural,1,97.35911903300763,1,582,1
2.799466348,1110,17494.17,0,0,33,8.330798752256088,4,Rural,1,79.84209311265289,1,421,1
3.312104694988068,890,14026.46,4,0,11,11.301060234379953,5,Urban,0,69.67291346311168,0,498,1
2.7638795396387765,828,6496.36,3,0,226,8.640795666739642,1,Rural,1,62.79070468844962,0,450,0
3.154641589860657,855,21534.58,1,1,215,12.660063501405741,5,Urban,0,55.91155715473886,0,441,1
3.191020719499941,1441,9889.45,5,0,162,4.716473282997018,3,Urban,0,100,1,303,1
3.0525288416790617,1374,10443.68,0,0,131,6.5049905223532365,4,Urban,0,95.53733730739563,1,400,1
3.979492228,872,9278.64,4,0,240,1.1855394214626083,5,Urban,1,88.02683386241736,1,339,0
2.721612472857769,1305,16156.21,0,1,194,1.9317036059333916,3,Urban,0,100,1,318,0
3.955220244857733,924,13178.38,3,0,54,12.146544919736924,1,Rural,0,70.72563775414062,0,524,1
2.9289940582800074,1097,13760.23,5,0,252,7.405815827670651,2,Urban,1,97.32257036974569,1,319,1
2.3545810440911294,877,12721.84,3,0,178,0.7190382297783984,3,Urban,0,57.64164035571964,0,344,0
3.001187268471099,873,3903.93,5,1,61,6.5102680652383755,1,Rural,1,63.78614370005003,0,568,0
2.7826506064399426,1373,8811.04,0,0,157,7.676144877,3,Urban,1,94.37589905896009,1,591,1
3.640220260045571,908,10903.19,5,1,42,3.7026417026499265,4,Rural,0,88.79579839,1,556,1
3.7330611334241723,981,2936.27,4,0,256,7.223573260080478,4,Urban,0,100,1,326,0
3.465227898244545,1566,1004.03,3,0,228,7.308502132949175,4,Urban,0,89.48180328069802,1,583,1
3.8672627276618434,1441,12779.94,1,0,184,0.5267286291276747,4,Urban,1,99.55094114857835,1,462,1
3.050034374,871,12198.54,2,1,277,0,3,Urban,1,64.71125776987387,0,327,1
3.454246713653128,1152,7094.16,2,1,299,2.060376585,1,Urban,0,85.46056851143152,1,487,1
